Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2009-08-03T14:00:00Z,DRN,1.8722379570312,5048,Market,Filled,9451.0572070938,Warning: No quote information available at 08/03/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-08-11T14:00:00Z,DRN,2.4625435717187,-3475,Market,Filled,-8557.3389117227,Warning: No quote information available at 08/11/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-08-13T14:00:00Z,DRN,2.4377349696875,-1573,Market,Filled,-3834.5571073184,Warning: No quote information available at 08/13/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-08-13T15:00:00Z,DRN,2.5416064996875,3286,Market,Filled,8351.7189579731,Warning: No quote information available at 08/13/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-08-14T14:00:00Z,DRN,2.336182000625,-3286,Market,Filled,-7676.6940540537,Warning: No quote information available at 08/14/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-08-20T14:00:00Z,DRN,2.17944728125,3620,Market,Filled,7889.599158125,Warning: No quote information available at 08/20/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-08-20T17:00:00Z,DRN,2.2330060389062,1623,Market,Filled,3624.1688011448,Warning: No quote information available at 08/20/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-08-27T15:00:00Z,DRN,2.4286925820313,-3597,Market,Filled,-8736.0072175664,Warning: No quote information available at 08/27/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-08-27T18:00:00Z,DRN,2.5446206289062,3396,Market,Filled,8641.5316557656,Warning: No quote information available at 08/27/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-09-01T15:00:00Z,DRN,2.3709604146875,-5042,Market,Filled,-11954.382410854,Warning: No quote information available at 09/01/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-09-04T16:00:00Z,DRN,2.1391043209375,3824,Market,Filled,8179.934923265,Warning: No quote information available at 09/04/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-09-08T14:00:00Z,DRN,2.337109425,1596,Market,Filled,3730.0266423,Warning: No quote information available at 09/08/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-09-23T20:00:00Z,DRN,3.2473692500938,-5420,Market On Open,Filled,-17600.741335508, 
2009-09-28T14:00:00Z,DRN,3.0537943837812,3878,Market,Filled,11842.614620304,Warning: No quote information available at 09/28/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-09-28T20:00:00Z,DRN,3.2508508124375,1694,Market On Open,Filled,5506.9412762691, 
2009-09-30T14:00:00Z,DRN,2.8831978289375,-1758,Market,Filled,-5068.6617832721,Warning: No quote information available at 09/30/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-09-30T17:00:00Z,DRN,3.0828074033125,1632,Market,Filled,5031.141682206,Warning: No quote information available at 09/30/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-10-01T14:00:00Z,DRN,2.9066403487188,-3723,Market,Filled,-10821.42201828,Warning: No quote information available at 10/01/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-10-01T15:00:00Z,DRN,2.8033539991875,-1723,Market,Filled,-4830.1789406001,Warning: No quote information available at 10/01/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-10-05T14:00:00Z,DRN,2.7065665660312,3960,Market,Filled,10718.003601484,Warning: No quote information available at 10/05/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-10-06T14:00:00Z,DRN,2.8483822055,1724,Market,Filled,4910.610922282,Warning: No quote information available at 10/06/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-10-06T19:00:00Z,DRN,2.6568962765937,-1783,Market,Filled,-4737.2460611667,Warning: No quote information available at 10/06/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-10-08T14:00:00Z,DRN,2.7889635415,1703,Market,Filled,4749.6049111745,Warning: No quote information available at 10/08/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-10-13T14:00:00Z,DRN,2.7645926050938,-3836,Market,Filled,-10604.97723314,Warning: No quote information available at 10/13/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-10-14T14:00:00Z,DRN,2.95422170075,3574,Market,Filled,10558.388358481,Warning: No quote information available at 10/14/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-10-16T14:00:00Z,DRN,2.844668539,-3654,Market,Filled,-10394.418841506,Warning: No quote information available at 10/16/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-10-16T15:00:00Z,DRN,2.8003366451562,-1688,Market,Filled,-4726.9682570238,Warning: No quote information available at 10/16/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-10-19T15:00:00Z,DRN,2.9233518479688,1633,Market,Filled,4773.833567733,Warning: No quote information available at 10/19/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-10-20T15:00:00Z,DRN,2.8191370818125,-1633,Market,Filled,-4603.6508545998,Warning: No quote information available at 10/20/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-10-21T14:00:00Z,DRN,2.8855188705,3541,Market,Filled,10217.62232044,Warning: No quote information available at 10/21/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-10-21T20:00:00Z,DRN,2.6921761083437,-3541,Market On Open,Filled,-9532.9955996452, 
2009-10-22T19:00:00Z,DRN,2.8523279761562,4994,Market,Filled,14244.525912924,Warning: No quote information available at 10/22/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-10-27T18:00:00Z,DRN,2.6466836937187,-4994,Market,Filled,-13217.538366431,Warning: No quote information available at 10/27/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-10-29T19:00:00Z,DRN,2.636703215,3433,Market,Filled,9051.802137095,Warning: No quote information available at 10/29/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-10-30T18:00:00Z,DRN,2.3328788744687,-3433,Market,Filled,-8008.7731760512,Warning: No quote information available at 10/30/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-11-02T15:00:00Z,DRN,2.4951196796875,3347,Market,Filled,8351.1655679141,Warning: No quote information available at 11/02/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-11-02T19:00:00Z,DRN,2.3066511048125,-3347,Market,Filled,-7720.3612478074,Warning: No quote information available at 11/02/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-11-02T21:00:00Z,DRN,2.4043669545937,3167,Market On Open,Filled,7614.6301451984, 
2009-11-03T18:00:00Z,DRN,2.5241326992187,1559,Market,Filled,3935.122878082,Warning: No quote information available at 11/03/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-11-19T16:00:00Z,DRN,2.9528290758125,-3246,Market,Filled,-9584.8831800874,Warning: No quote information available at 11/19/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-11-19T18:00:00Z,DRN,2.9182455565313,-1480,Market,Filled,-4319.0034236662,Warning: No quote information available at 11/19/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-11-23T15:00:00Z,DRN,3.109764769125,4425,Market,Filled,13760.709103378,Warning: No quote information available at 11/23/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-11-24T15:00:00Z,DRN,2.8616959389375,-4425,Market,Filled,-12663.004529798,Warning: No quote information available at 11/24/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-11-25T16:00:00Z,DRN,2.916125601375,2976,Market,Filled,8678.389789692,Warning: No quote information available at 11/25/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-11-27T15:00:00Z,DRN,2.7006644030625,-2976,Market,Filled,-8037.177263514,Warning: No quote information available at 11/27/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-11-30T21:00:00Z,DRN,3.01495180875,4101,Market On Open,Filled,12364.317367684, 
2009-12-08T20:00:00Z,DRN,3.10123661925,-2842,Market,Filled,-8813.7144719085,Warning: No quote information available at 12/08/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-12-09T19:00:00Z,DRN,3.0879427385625,-1259,Market,Filled,-3887.7199078502,Warning: No quote information available at 12/09/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-12-11T15:00:00Z,DRN,3.102741586875,2719,Market,Filled,8436.3543747131,Warning: No quote information available at 12/11/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-12-11T21:00:00Z,DRN,3.2444593715625,1211,Market On Open,Filled,3929.0402989622, 
2009-12-17T18:00:00Z,DRN,3.2105976,-2696,Market,Filled,-8655.7711296,Warning: No quote information available at 12/17/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-12-18T21:00:00Z,DRN,3.3698733403125,2557,Market On Open,Filled,8616.7661311791, 
2009-12-30T15:00:00Z,DRN,3.71125016325,-2605,Market,Filled,-9667.8066752663,Warning: No quote information available at 12/30/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-12-30T16:00:00Z,DRN,3.69118392825,-1186,Market,Filled,-4377.7441389045,Warning: No quote information available at 12/30/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-12-30T21:00:00Z,DRN,3.8303934335625,1161,Market On Open,Filled,4447.0867763661, 
2009-12-31T15:00:00Z,DRN,3.8278851541875,2468,Market,Filled,9447.2205605347,Warning: No quote information available at 12/31/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-12-31T19:00:00Z,DRN,3.754894224375,-2483,Market,Filled,-9323.4023591231,Warning: No quote information available at 12/31/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-12-31T20:00:00Z,DRN,3.7222865925,-1146,Market,Filled,-4265.740435005,Warning: No quote information available at 12/31/2009 15:00:00 America/New_York, order filled using TradeBar data 
2010-01-06T15:00:00Z,DRN,3.600384214875,2580,Market,Filled,9288.9912743775,Warning: No quote information available at 01/06/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-01-07T18:00:00Z,DRN,3.643526620125,1174,Market,Filled,4277.5002520267,Warning: No quote information available at 01/07/2010 13:00:00 America/New_York, order filled using TradeBar data 
2010-01-12T18:00:00Z,DRN,3.4120124338125,-3754,Market,Filled,-12808.694676532,Warning: No quote information available at 01/12/2010 13:00:00 America/New_York, order filled using TradeBar data 
2010-01-13T17:00:00Z,DRN,3.5845820548125,3575,Market,Filled,12814.880845955,Warning: No quote information available at 01/13/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-01-21T16:00:00Z,DRN,3.43433612025,-3575,Market,Filled,-12277.751629894,Warning: No quote information available at 01/21/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-01-26T17:00:00Z,DRN,3.15942870075,2658,Market,Filled,8397.7614865935,Warning: No quote information available at 01/26/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-01-26T21:00:00Z,DRN,3.067625675625,-2658,Market On Open,Filled,-8153.7490458112, 
2010-01-27T21:00:00Z,DRN,3.1852639783125,2636,Market On Open,Filled,8396.3558468317, 
2010-01-29T15:00:00Z,DRN,3.0859361150625,1176,Market,Filled,3629.0608713135,Warning: No quote information available at 01/29/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-02-04T15:00:00Z,DRN,2.93268024525,-3812,Market,Filled,-11179.377094893,Warning: No quote information available at 02/04/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-02-08T16:00:00Z,DRN,2.9655387050625,2579,Market,Filled,7648.1243203562,Warning: No quote information available at 02/08/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-02-08T19:00:00Z,DRN,2.7779194078125,-2579,Market,Filled,-7164.2541527484,Warning: No quote information available at 02/08/2010 14:00:00 America/New_York, order filled using TradeBar data 
2010-02-11T17:00:00Z,DRN,2.738539421625,2672,Market,Filled,7317.377334582,Warning: No quote information available at 02/11/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-02-11T19:00:00Z,DRN,2.7774177519375,1212,Market,Filled,3366.2303153482,Warning: No quote information available at 02/11/2010 14:00:00 America/New_York, order filled using TradeBar data 
