Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2016-08-04T14:00:00Z,OILU,21.55,439,Market,Filled,9460.45,Warning: No quote information available at 08/04/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-08-24T20:00:00Z,OILU,21.04,-439,Market On Open,Filled,-9236.56, 
2016-08-30T14:00:00Z,OILU,21.1,300,Market,Filled,6330,Warning: No quote information available at 08/30/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-08-31T14:00:00Z,OILU,21.1,138,Market,Filled,2911.8,Warning: No quote information available at 08/30/2016 16:00:00 America/New_York, order filled using TradeBar data 
2016-09-07T20:00:00Z,OILU,0,-300,Market On Open,Canceled,0,Liquidated 
2016-09-08T14:00:00Z,OILU,22.04,-138,Market,Filled,-3041.52,Warning: No quote information available at 09/07/2016 16:00:00 America/New_York, order filled using TradeBar data 
2016-10-01T05:00:00Z,OILU,0,-300,Market On Open,Canceled,0,Liquidated 
2016-11-01T05:00:00Z,OILU,0,-300,Market On Open,Canceled,0,Liquidated 
2016-12-01T06:00:00Z,OILU,0,-300,Market On Open,Canceled,0,Liquidated 
2017-01-01T06:00:00Z,OILU,0,-300,Market On Open,Canceled,0,Liquidated 
2017-02-01T06:00:00Z,OILU,0,-300,Market On Open,Canceled,0,Liquidated 
2017-03-01T06:00:00Z,OILU,24.12,-300,Market On Open,Filled,-7236,Liquidated 
2017-04-03T14:00:00Z,OILU,29.11,351,Market,Filled,10217.61,Warning: No quote information available at 04/03/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-04-17T17:00:00Z,OILU,33.17,-241,Market,Filled,-7993.97,Warning: No quote information available at 04/17/2017 13:00:00 America/New_York, order filled using TradeBar data 
2017-04-18T14:00:00Z,OILU,32.71,-110,Market,Filled,-3598.1,Warning: No quote information available at 04/18/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-04-26T15:00:00Z,OILU,27.5,287,Market,Filled,7892.5,Warning: No quote information available at 04/26/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-04-27T14:00:00Z,OILU,25.3,-287,Market,Filled,-7261.1,Warning: No quote information available at 04/27/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-04-28T14:00:00Z,OILU,26.5,412,Market,Filled,10918,Warning: No quote information available at 04/28/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-05-01T15:00:00Z,OILU,25.11,-412,Market,Filled,-10345.32,Warning: No quote information available at 05/01/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-05-09T15:00:00Z,OILU,21.65,328,Market,Filled,7101.2,Warning: No quote information available at 05/09/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-05-10T14:00:00Z,OILU,21.99,149,Market,Filled,3276.51,Warning: No quote information available at 05/10/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-05-25T16:00:00Z,OILU,25.58,-477,Market,Filled,-12201.66,Warning: No quote information available at 05/25/2017 12:00:00 America/New_York, order filled using TradeBar data 
