Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2008-12-01T15:00:00Z,FAS,16.708932350785,179,Market,Filled,2990.8988907905,Warning: No quote information available at 12/01/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-12-01T21:00:00Z,FAS,12.284037222316,-179,Market On Open,Filled,-2198.8426627946, 
2008-12-03T21:00:00Z,FAS,14.417232933504,397,Market On Open,Filled,5723.6414746009, 
2008-12-04T16:00:00Z,FAS,16.43155086512,179,Market,Filled,2941.2476048565,Warning: No quote information available at 12/04/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-12-11T15:00:00Z,FAS,17.091982973847,-395,Market,Filled,-6751.3332746694,Warning: No quote information available at 12/11/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-12-11T20:00:00Z,FAS,15.328629243546,-181,Market,Filled,-2774.4818930819,Warning: No quote information available at 12/11/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-12-16T15:00:00Z,FAS,14.298355153933,456,Market,Filled,6520.0499501933,Warning: No quote information available at 12/16/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-12-16T20:00:00Z,FAS,15.982457031186,185,Market,Filled,2956.7545507694,Warning: No quote information available at 12/16/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-12-22T17:00:00Z,FAS,15.164305496373,-438,Market,Filled,-6641.9658074114,Warning: No quote information available at 12/22/2008 12:00:00 America/New_York, order filled using TradeBar data 
2008-12-22T20:00:00Z,FAS,13.993240019559,-203,Market,Filled,-2840.6277239705,Warning: No quote information available at 12/22/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-12-26T15:00:00Z,FAS,14.251271395806,457,Market,Filled,6512.8310278834,Warning: No quote information available at 12/26/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-12-29T18:00:00Z,FAS,13.238994458221,-457,Market,Filled,-6050.220467407,Warning: No quote information available at 12/29/2008 13:00:00 America/New_York, order filled using TradeBar data 
2008-12-30T15:00:00Z,FAS,14.05278572177,646,Market,Filled,9078.0995762633,Warning: No quote information available at 12/30/2008 10:00:00 America/New_York, order filled using TradeBar data 
2009-01-07T16:00:00Z,FAS,16.057491029536,-444,Market,Filled,-7129.5260171142,Warning: No quote information available at 01/07/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-01-07T20:00:00Z,FAS,15.409104494351,-202,Market,Filled,-3112.6391078589,Warning: No quote information available at 01/07/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-01-23T19:00:00Z,FAS,6.0074997341653,1159,Market,Filled,6962.6921918975,Warning: No quote information available at 01/23/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-01-26T15:00:00Z,FAS,6.344925380027,504,Market,Filled,3197.8423915336,Warning: No quote information available at 01/26/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-01-30T15:00:00Z,FAS,6.4970977301215,-1139,Market,Filled,-7400.1943146083,Warning: No quote information available at 01/30/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-02-02T15:00:00Z,FAS,5.6369931426308,-524,Market,Filled,-2953.7844067386,Warning: No quote information available at 02/02/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-02-04T15:00:00Z,FAS,6.0604292472416,1168,Market,Filled,7078.5813607782,Warning: No quote information available at 02/04/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-02-04T21:00:00Z,FAS,5.4649722251327,-1168,Market On Open,Filled,-6383.087558955, 
2009-02-05T17:00:00Z,FAS,5.895024518878,1123,Market,Filled,6620.1125347,Warning: No quote information available at 02/05/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-02-05T18:00:00Z,FAS,6.0074997341653,507,Market,Filled,3045.8023652218,Warning: No quote information available at 02/05/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-02-10T18:00:00Z,FAS,6.0604292472416,-1116,Market,Filled,-6763.4390399216,Warning: No quote information available at 02/10/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-02-10T19:00:00Z,FAS,5.7230036013799,-514,Market,Filled,-2941.6238511093,Warning: No quote information available at 02/10/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-02-23T15:00:00Z,FAS,3.4933478630388,1899,Market,Filled,6633.8675919107,Warning: No quote information available at 02/23/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-02-23T16:00:00Z,FAS,3.0963765149662,-1899,Market,Filled,-5880.0190019209,Warning: No quote information available at 02/23/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-02-24T19:00:00Z,FAS,3.5727421326533,2508,Market,Filled,8960.4372686946,Warning: No quote information available at 02/24/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-02-27T21:00:00Z,FAS,2.9772851105445,-1713,Market On Open,Filled,-5100.0893943627, 
2009-03-02T15:00:00Z,FAS,2.8978908409299,-795,Market,Filled,-2303.8232185393,Warning: No quote information available at 03/02/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-03-10T14:00:00Z,FAS,2.1502614687266,3466,Market,Filled,7452.8062506062,Warning: No quote information available at 03/10/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-03-20T17:00:00Z,FAS,3.4536507282316,-2394,Market,Filled,-8268.0398433864,Warning: No quote information available at 03/20/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-03-20T20:00:00Z,FAS,4.1020372634168,-1072,Market On Open,Filled,-4397.3839463828, 
2009-03-23T14:00:00Z,FAS,3.9498649133223,990,Market,Filled,3910.3662641891,Warning: No quote information available at 03/23/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-03-23T15:00:00Z,FAS,4.0954210742823,2065,Market,Filled,8457.0445183929,Warning: No quote information available at 03/23/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-03-30T14:00:00Z,FAS,3.6071761058544,-3055,Market,Filled,-11019.923003385,Warning: No quote information available at 03/30/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-04-01T15:00:00Z,FAS,3.9121946736289,1936,Market,Filled,7574.0088881455,Warning: No quote information available at 04/01/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-04-02T14:00:00Z,FAS,4.4625542633089,770,Market,Filled,3436.1667827478,Warning: No quote information available at 04/02/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-04-07T20:00:00Z,FAS,4.1973207261137,-1848,Market On Open,Filled,-7756.6487018581, 
2009-04-08T19:00:00Z,FAS,3.9718722194978,-858,Market,Filled,-3407.8663643291,Warning: No quote information available at 04/08/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-04-09T14:00:00Z,FAS,4.9598671455498,2256,Market,Filled,11189.46028036,Warning: No quote information available at 04/09/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-04-15T15:00:00Z,FAS,5.0129138529889,-1545,Market,Filled,-7744.9519028678,Warning: No quote information available at 04/15/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-04-15T20:00:00Z,FAS,6.107002193919,1302,Market On Open,Filled,7951.3168564825, 
2009-04-20T15:00:00Z,FAS,5.2715165517542,-2013,Market,Filled,-10611.562818681,Warning: No quote information available at 04/20/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-04-22T15:00:00Z,FAS,5.3510866129127,1331,Market,Filled,7122.2962817868,Warning: No quote information available at 04/22/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-04-24T14:00:00Z,FAS,5.2317315211749,630,Market,Filled,3295.9908583402,Warning: No quote information available at 04/24/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-04-28T14:00:00Z,FAS,4.8736662459614,-1340,Market,Filled,-6530.7127695883,Warning: No quote information available at 04/28/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-04-29T14:00:00Z,FAS,5.2383623596048,1249,Market,Filled,6542.7145871463,Warning: No quote information available at 04/29/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-05-12T14:00:00Z,FAS,6.7037776526081,-1287,Market,Filled,-8627.7618389066,Warning: No quote information available at 05/12/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-05-12T15:00:00Z,FAS,6.5380066918611,-583,Market,Filled,-3811.657901355,Warning: No quote information available at 05/12/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-05-18T14:00:00Z,FAS,6.1865722550775,1359,Market,Filled,8407.5516946503,Warning: No quote information available at 05/18/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-05-18T15:00:00Z,FAS,6.4186516001233,602,Market,Filled,3864.0282632742,Warning: No quote information available at 05/18/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-05-20T20:00:00Z,FAS,5.7423060802756,-1340,Market On Open,Filled,-7694.6901475693, 
2009-05-21T14:00:00Z,FAS,5.8682920104433,-621,Market,Filled,-3644.2093384853,Warning: No quote information available at 05/21/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-05-26T15:00:00Z,FAS,6.1865722550775,1259,Market,Filled,7788.8944691426,Warning: No quote information available at 05/26/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-05-26T17:00:00Z,FAS,6.4120207616934,558,Market,Filled,3577.9075850249,Warning: No quote information available at 05/26/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-05-27T20:00:00Z,FAS,6.0274321327604,-568,Market On Open,Filled,-3423.5814514079, 
2009-05-28T15:00:00Z,FAS,6.0539554864799,571,Market,Filled,3456.80858278,Warning: No quote information available at 05/28/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-06-03T17:00:00Z,FAS,6.4252824385532,-1248,Market,Filled,-8018.7524833144,Warning: No quote information available at 06/03/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-06-04T15:00:00Z,FAS,6.8363944212057,1164,Market,Filled,7957.5631062834,Warning: No quote information available at 06/04/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-06-10T18:00:00Z,FAS,6.6639926220288,-1188,Market,Filled,-7916.8232349703,Warning: No quote information available at 06/10/2009 14:00:00 America/New_York, order filled using TradeBar data 
