Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2009-07-01T14:00:00Z,UPRO,1.2044232190378,7836,Market,Filled,9437.8603443802,Warning: No quote information available at 07/01/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-07-02T14:00:00Z,UPRO,1.1127309479618,-7836,Market,Filled,-8719.3597082289,Warning: No quote information available at 07/02/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-07-13T15:00:00Z,UPRO,1.0461561473131,8296,Market,Filled,8678.9113981098,Warning: No quote information available at 07/13/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-07-29T19:00:00Z,UPRO,1.3578288448733,-5713,Market,Filled,-7757.2761907613,Warning: No quote information available at 07/29/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-07-30T14:00:00Z,UPRO,1.4608644896907,5177,Market,Filled,7562.8954631285,Warning: No quote information available at 07/30/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-08-11T15:00:00Z,UPRO,1.4774744298119,-7760,Market,Filled,-11465.201575341,Warning: No quote information available at 08/11/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-08-12T14:00:00Z,UPRO,1.5061029444925,2392,Market,Filled,3602.5982432261,Warning: No quote information available at 08/12/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-08-12T15:00:00Z,UPRO,1.5252786477219,5102,Market,Filled,7781.9716606773,Warning: No quote information available at 08/12/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-08-14T16:00:00Z,UPRO,1.4750437068674,-2363,Market,Filled,-3485.5282793276,Warning: No quote information available at 08/14/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-08-17T14:00:00Z,UPRO,1.4137354725986,-5131,Market,Filled,-7253.8767099033,Warning: No quote information available at 08/17/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-08-19T16:00:00Z,UPRO,1.4674814577064,4995,Market,Filled,7330.0698812437,Warning: No quote information available at 08/19/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-08-20T14:00:00Z,UPRO,1.5070482256376,2232,Market,Filled,3363.7316396232,Warning: No quote information available at 08/20/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-08-27T14:00:00Z,UPRO,1.5776742311939,-4955,Market,Filled,-7817.3758155659,Warning: No quote information available at 08/27/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-08-27T18:00:00Z,UPRO,1.6157555573256,4791,Market,Filled,7741.0848751471,Warning: No quote information available at 08/27/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-08-31T14:00:00Z,UPRO,1.5682214197428,-7063,Market,Filled,-11076.347887643,Warning: No quote information available at 08/31/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-09-04T14:00:00Z,UPRO,1.5036722215479,5021,Market,Filled,7549.9382243921,Warning: No quote information available at 09/04/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-09-04T17:00:00Z,UPRO,1.5514764394579,2232,Market,Filled,3462.8954128701,Warning: No quote information available at 09/04/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-09-21T14:00:00Z,UPRO,1.7638946167812,-4981,Market,Filled,-8785.9590861873,Warning: No quote information available at 09/21/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-09-22T14:00:00Z,UPRO,1.816020119926,4767,Market,Filled,8656.9679116875,Warning: No quote information available at 09/22/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-09-23T20:00:00Z,UPRO,1.7921653897728,-4818,Market On Open,Filled,-8634.6528479255, 
2009-09-24T15:00:00Z,UPRO,1.7304224886702,-2221,Market,Filled,-3843.2683473366,Warning: No quote information available at 09/24/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-09-28T14:00:00Z,UPRO,1.7505531063164,4861,Market,Filled,8509.4386498038,Warning: No quote information available at 09/28/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-09-28T15:00:00Z,UPRO,1.7705486191461,2209,Market,Filled,3911.1418996937,Warning: No quote information available at 09/28/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-09-30T14:00:00Z,UPRO,1.7094812421256,-7070,Market,Filled,-12086.032381828,Warning: No quote information available at 09/30/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-09-30T17:00:00Z,UPRO,1.7659550553879,6819,Market,Filled,12042.04752269,Warning: No quote information available at 09/30/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-10-01T14:00:00Z,UPRO,1.714480120333,-4667,Market,Filled,-8001.4787215941,Warning: No quote information available at 10/01/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-10-01T15:00:00Z,UPRO,1.6878644714988,-2152,Market,Filled,-3632.2843426655,Warning: No quote information available at 10/01/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-10-05T18:00:00Z,UPRO,1.6555744203751,4794,Market,Filled,7936.8237712784,Warning: No quote information available at 10/05/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-10-06T14:00:00Z,UPRO,1.7370426246747,2092,Market,Filled,3633.8931708194,Warning: No quote information available at 10/06/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-10-21T20:00:00Z,UPRO,1.8694453447634,-6886,Market On Open,Filled,-12873.000644041, 
2009-10-22T19:00:00Z,UPRO,1.9238925857795,6634,Market,Filled,12763.103414061,Warning: No quote information available at 10/22/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-10-23T18:00:00Z,UPRO,1.860258217247,-6634,Market,Filled,-12340.953013217,Warning: No quote information available at 10/23/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-10-26T14:00:00Z,UPRO,1.9111927330363,6435,Market,Filled,12298.525237089,Warning: No quote information available at 10/26/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-10-26T16:00:00Z,UPRO,1.8040546136175,-6435,Market,Filled,-11609.091438629,Warning: No quote information available at 10/26/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-10-29T17:00:00Z,UPRO,1.7663603698372,4490,Market,Filled,7930.9580605689,Warning: No quote information available at 10/29/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-10-30T16:00:00Z,UPRO,1.6990781712614,-4490,Market,Filled,-7628.8609889639,Warning: No quote information available at 10/30/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-11-02T17:00:00Z,UPRO,1.697321808648,4540,Market,Filled,7705.841011262,Warning: No quote information available at 11/02/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-11-02T18:00:00Z,UPRO,1.6162589187978,-4540,Market,Filled,-7337.8154913419,Warning: No quote information available at 11/02/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-11-04T15:00:00Z,UPRO,1.7231268285837,6303,Market,Filled,10860.868400563,Warning: No quote information available at 11/04/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-11-13T15:00:00Z,UPRO,1.8879547046126,-4325,Market,Filled,-8165.4040974493,Warning: No quote information available at 11/13/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-11-13T16:00:00Z,UPRO,1.9257840532093,4190,Market,Filled,8069.0351829471,Warning: No quote information available at 11/13/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-11-19T15:00:00Z,UPRO,1.9138948293646,-6168,Market,Filled,-11804.903307521,Warning: No quote information available at 11/19/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-11-23T15:00:00Z,UPRO,2.0087384104894,5851,Market,Filled,11753.128439774,Warning: No quote information available at 11/23/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-11-27T15:00:00Z,UPRO,1.8941695261677,-5851,Market,Filled,-11082.785897607,Warning: No quote information available at 11/27/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-12-01T15:00:00Z,UPRO,1.9957683481134,5542,Market,Filled,11060.548185244,Warning: No quote information available at 12/01/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-12-04T17:00:00Z,UPRO,1.9653697644196,-3794,Market,Filled,-7456.6128862078,Warning: No quote information available at 12/04/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-12-04T21:00:00Z,UPRO,1.9867163254135,3735,Market On Open,Filled,7420.3854754193, 
2009-12-08T15:00:00Z,UPRO,1.9194341268377,-5483,Market,Filled,-10524.257317451,Warning: No quote information available at 12/08/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-12-10T15:00:00Z,UPRO,1.9796908749598,5303,Market,Filled,10498.300709912,Warning: No quote information available at 12/10/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-12-17T15:00:00Z,UPRO,1.9533454357584,-5303,Market,Filled,-10358.590845827,Warning: No quote information available at 12/17/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-12-21T15:00:00Z,UPRO,2.0275179799714,5089,Market,Filled,10318.039000075,Warning: No quote information available at 12/21/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-12-30T16:00:00Z,UPRO,2.0880391072355,-3487,Market,Filled,-7280.9923669302,Warning: No quote information available at 12/30/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-12-31T15:00:00Z,UPRO,2.1069659751548,3432,Market,Filled,7231.1072267312,Warning: No quote information available at 12/31/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-12-31T17:00:00Z,UPRO,2.0841185417379,-3446,Market,Filled,-7181.872494829,Warning: No quote information available at 12/31/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-12-31T21:00:00Z,UPRO,2.0899317940274,-1588,Market On Open,Filled,-3318.8116889156, 
2010-01-04T15:00:00Z,UPRO,2.1133199950991,4948,Market,Filled,10456.70733575,Warning: No quote information available at 01/04/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-01-12T18:00:00Z,UPRO,2.1391416506175,-4948,Market,Filled,-10584.472887255,Warning: No quote information available at 01/12/2010 13:00:00 America/New_York, order filled using TradeBar data 
2010-01-13T18:00:00Z,UPRO,2.2013299309236,4785,Market,Filled,10533.36371947,Warning: No quote information available at 01/13/2010 13:00:00 America/New_York, order filled using TradeBar data 
2010-01-15T16:00:00Z,UPRO,2.1611779325521,-1511,Market,Filled,-3265.5398560862,Warning: No quote information available at 01/15/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-01-15T17:00:00Z,UPRO,2.1526608419884,-3274,Market,Filled,-7047.81159667,Warning: No quote information available at 01/15/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-01-19T16:00:00Z,UPRO,2.2111989406244,4649,Market,Filled,10279.863874963,Warning: No quote information available at 01/19/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-01-20T16:00:00Z,UPRO,2.1352210851199,-4649,Market,Filled,-9926.6428247226,Warning: No quote information available at 01/20/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-01-26T18:00:00Z,UPRO,1.9710981018772,3438,Market,Filled,6776.6352742539,Warning: No quote information available at 01/26/2010 13:00:00 America/New_York, order filled using TradeBar data 
2010-01-26T21:00:00Z,UPRO,1.9047188722461,-3438,Market On Open,Filled,-6548.4234827821, 
2010-01-27T20:00:00Z,UPRO,1.9226993967694,3436,Market,Filled,6606.3951272997,Warning: No quote information available at 01/27/2010 15:00:00 America/New_York, order filled using TradeBar data 
2010-01-28T17:00:00Z,UPRO,1.8592943892399,-3436,Market,Filled,-6388.5355214282,Warning: No quote information available at 01/28/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-01-29T15:00:00Z,UPRO,1.9068819428654,3379,Market,Filled,6443.3540849423,Warning: No quote information available at 01/29/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-01-29T19:00:00Z,UPRO,1.8603759245495,-3379,Market,Filled,-6286.2102490529,Warning: No quote information available at 01/29/2010 14:00:00 America/New_York, order filled using TradeBar data 
2010-02-01T18:00:00Z,UPRO,1.8770045299358,3366,Market,Filled,6317.9972477638,Warning: No quote information available at 02/01/2010 13:00:00 America/New_York, order filled using TradeBar data 
2010-02-01T21:00:00Z,UPRO,1.9041781045913,1535,Market On Open,Filled,2922.9133905476, 
2010-02-04T15:00:00Z,UPRO,1.8334727337215,-4901,Market,Filled,-8985.8498679689,Warning: No quote information available at 02/04/2010 10:00:00 America/New_York, order filled using TradeBar data 
