Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2008-12-03T17:00:00Z,SPXL,2.1649497552698,2990,Market,Filled,6473.1997682566,Warning: No quote information available at 12/03/2008 12:00:00 America/New_York, order filled using TradeBar data 
2008-12-03T19:00:00Z,SPXL,1.9711631115344,-2990,Market,Filled,-5893.777703488,Warning: No quote information available at 12/03/2008 14:00:00 America/New_York, order filled using TradeBar data 
2008-12-03T21:00:00Z,SPXL,2.1143388105141,2771,Market On Open,Filled,5858.8328439347, 
2008-12-04T16:00:00Z,SPXL,2.2488573742067,1334,Market,Filled,2999.9757371917,Warning: No quote information available at 12/04/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-12-05T15:00:00Z,SPXL,1.8979104283355,-1273,Market,Filled,-2416.0399752711,Warning: No quote information available at 12/05/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-12-05T16:00:00Z,SPXL,1.8852576921466,-2832,Market,Filled,-5339.0497841592,Warning: No quote information available at 12/05/2008 11:00:00 America/New_York, order filled using TradeBar data 
2008-12-05T20:00:00Z,SPXL,2.1549607530154,3616,Market,Filled,7792.3380829035,Warning: No quote information available at 12/05/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-12-11T20:00:00Z,SPXL,2.2641738443301,-2479,Market,Filled,-5612.8869600943,Warning: No quote information available at 12/11/2008 15:00:00 America/New_York, order filled using TradeBar data 
2008-12-12T15:00:00Z,SPXL,2.1409761498592,-1137,Market,Filled,-2434.2898823899,Warning: No quote information available at 12/12/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-12-16T15:00:00Z,SPXL,2.2761606470354,2406,Market,Filled,5476.4425167671,Warning: No quote information available at 12/16/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-12-16T17:00:00Z,SPXL,2.3114551216676,1090,Market,Filled,2519.4860826177,Warning: No quote information available at 12/16/2008 12:00:00 America/New_York, order filled using TradeBar data 
2008-12-22T15:00:00Z,SPXL,2.2821347882291,-2393,Market,Filled,-5461.1485482321,Warning: No quote information available at 12/22/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-12-22T17:00:00Z,SPXL,2.2247645480105,-1103,Market,Filled,-2453.9152964556,Warning: No quote information available at 12/22/2008 12:00:00 America/New_York, order filled using TradeBar data 
2008-12-26T15:00:00Z,SPXL,2.1927439488187,2463,Market,Filled,5400.7283459405,Warning: No quote information available at 12/26/2008 10:00:00 America/New_York, order filled using TradeBar data 
2008-12-29T18:00:00Z,SPXL,2.1100240675734,-2463,Market,Filled,-5196.9892784332,Warning: No quote information available at 12/29/2008 13:00:00 America/New_York, order filled using TradeBar data 
2008-12-29T21:00:00Z,SPXL,2.2381064643404,2404,Market On Open,Filled,5380.4079402743, 
2008-12-30T15:00:00Z,SPXL,2.218760685662,1034,Market,Filled,2294.1985489745,Warning: No quote information available at 12/30/2008 10:00:00 America/New_York, order filled using TradeBar data 
