Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2012-05-01T15:00:00Z,TTT,350.65673216,27,Market,Filled,9467.73176832,Warning: No quote information available at 05/01/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-05-02T15:00:00Z,TTT,344.3950048,-9,Market,Filled,-3099.5550432,Warning: No quote information available at 05/02/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-05-03T14:00:00Z,TTT,348.621670768,8,Market,Filled,2788.973366144,Warning: No quote information available at 05/03/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-05-04T14:00:00Z,TTT,341.26414112,-26,Market,Filled,-8872.86766912,Warning: No quote information available at 05/04/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-05-10T14:00:00Z,TTT,336.880931968,27,Market,Filled,9095.785163136,Warning: No quote information available at 05/10/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-05-11T14:00:00Z,TTT,325.922909088,-27,Market,Filled,-8799.918545376,Warning: No quote information available at 05/11/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-05-22T14:00:00Z,TTT,299.623654176,29,Market,Filled,8689.085971104,Warning: No quote information available at 05/22/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-05-23T14:00:00Z,TTT,290.231063136,-29,Market,Filled,-8416.700830944,Warning: No quote information available at 05/23/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-05-24T14:00:00Z,TTT,292.266124528,9,Market,Filled,2630.395120752,Warning: No quote information available at 05/24/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-05-24T16:00:00Z,TTT,295.86661776,20,Market,Filled,5917.3323552,Warning: No quote information available at 05/24/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-05-30T14:00:00Z,TTT,276.768349312,-29,Market,Filled,-8026.282130048,Warning: No quote information available at 05/30/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-06-05T14:00:00Z,TTT,256.73082176,21,Market,Filled,5391.34725696,Warning: No quote information available at 06/05/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-06-06T14:00:00Z,TTT,265.184153696,10,Market,Filled,2651.84153696,Warning: No quote information available at 06/06/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-06-14T14:00:00Z,TTT,269.723906032,-22,Market,Filled,-5933.925932704,Warning: No quote information available at 06/14/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-06-15T14:00:00Z,TTT,267.532301456,-9,Market,Filled,-2407.790713104,Warning: No quote information available at 06/15/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-06-19T14:00:00Z,TTT,267.532301456,21,Market,Filled,5618.178330576,Warning: No quote information available at 06/19/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-06-19T18:00:00Z,TTT,272.854769712,10,Market,Filled,2728.54769712,Warning: No quote information available at 06/19/2012 14:00:00 America/New_York, order filled using TradeBar data 
2012-06-21T15:00:00Z,TTT,264.714524144,-31,Market,Filled,-8206.150248464,Warning: No quote information available at 06/21/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-06-22T14:00:00Z,TTT,269.410819664,30,Market,Filled,8082.32458992,Warning: No quote information available at 06/22/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-06-25T14:00:00Z,TTT,265.184153696,-30,Market,Filled,-7955.52461088,Warning: No quote information available at 06/25/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-06-29T14:00:00Z,TTT,272.541683344,30,Market,Filled,8176.25050032,Warning: No quote information available at 06/29/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-07-02T15:00:00Z,TTT,261.114030912,-30,Market,Filled,-7833.42092736,Warning: No quote information available at 07/02/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-07-03T14:00:00Z,TTT,267.532301456,29,Market,Filled,7758.436742224,Warning: No quote information available at 07/03/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-07-05T15:00:00Z,TTT,264.55798096,-20,Market,Filled,-5291.1596192,Warning: No quote information available at 07/05/2012 11:00:00 America/New_York, order filled using TradeBar data 
2012-07-05T16:00:00Z,TTT,263.77526504,-9,Market,Filled,-2373.97738536,Warning: No quote information available at 07/05/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-07-17T14:00:00Z,TTT,246.242428432,21,Market,Filled,5171.090997072,Warning: No quote information available at 07/17/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-07-17T16:00:00Z,TTT,247.025144352,10,Market,Filled,2470.25144352,Warning: No quote information available at 07/17/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-07-20T14:00:00Z,TTT,242.015762464,-31,Market,Filled,-7502.488636384,Warning: No quote information available at 07/20/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-07-26T16:00:00Z,TTT,233.562430528,22,Market,Filled,5138.373471616,Warning: No quote information available at 07/26/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-07-27T14:00:00Z,TTT,242.485392016,10,Market,Filled,2424.85392016,Warning: No quote information available at 07/27/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-08-02T16:00:00Z,TTT,234.501689632,-32,Market,Filled,-7504.054068224,Warning: No quote information available at 08/02/2012 12:00:00 America/New_York, order filled using TradeBar data 
2012-08-03T14:00:00Z,TTT,249.999464848,30,Market,Filled,7499.98394544,Warning: No quote information available at 08/03/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-08-10T14:00:00Z,TTT,258.609339968,-21,Market,Filled,-5430.796139328,Warning: No quote information available at 08/10/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-08-14T14:00:00Z,TTT,271.60242424,20,Market,Filled,5432.0484848,Warning: No quote information available at 08/14/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-08-21T20:00:00Z,TTT,274.576744736,-20,Market On Open,Filled,-5491.53489472, 
2012-08-22T14:00:00Z,TTT,275.202917472,-9,Market,Filled,-2476.826257248,Warning: No quote information available at 08/22/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-08-29T14:00:00Z,TTT,262.2098332,20,Market,Filled,5244.196664,Warning: No quote information available at 08/29/2012 10:00:00 America/New_York, order filled using TradeBar data 
2012-08-29T16:00:00Z,TTT,264.088351408,10,Market,Filled,2640.88351408,Warning: No quote information available at 08/29/2012 12:00:00 America/New_York, order filled using TradeBar data 
