Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2016-10-07T16:00:00Z,SOXS,8866.4608166602,1,Market,Filled,8866.4608166602,Warning: No quote information available at 10/07/2016 12:00:00 America/New_York, order filled using TradeBar data 
2016-10-10T14:00:00Z,SOXS,8518.4094605837,-1,Market,Filled,-8518.4094605837,Warning: No quote information available at 10/10/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-10-10T20:00:00Z,SOXS,8884.1583432403,1,Market On Open,Filled,8884.1583432403, 
2016-10-14T14:00:00Z,SOXS,9302.9998056374,-1,Market,Filled,-9302.9998056374,Warning: No quote information available at 10/14/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-10-28T18:00:00Z,SOXS,9143.722066416,1,Market,Filled,9143.722066416,Warning: No quote information available at 10/28/2016 14:00:00 America/New_York, order filled using TradeBar data 
2016-11-07T15:00:00Z,SOXS,9196.8146461565,-1,Market,Filled,-9196.8146461565,Warning: No quote information available at 11/07/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-11-29T15:00:00Z,SOXS,7143.9015628579,1,Market,Filled,7143.9015628579,Warning: No quote information available at 11/29/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-11-29T16:00:00Z,SOXS,6949.2287704762,-1,Market,Filled,-6949.2287704762,Warning: No quote information available at 11/29/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-11-29T21:00:00Z,SOXS,7008.2205257434,1,Market On Open,Filled,7008.2205257434, 
2016-12-06T15:00:00Z,SOXS,7391.6669349802,-1,Market,Filled,-7391.6669349802,Warning: No quote information available at 12/06/2016 10:00:00 America/New_York, order filled using TradeBar data 
2016-12-12T18:00:00Z,SOXS,7037.716403377,1,Market,Filled,7037.716403377,Warning: No quote information available at 12/12/2016 13:00:00 America/New_York, order filled using TradeBar data 
2016-12-12T21:00:00Z,SOXS,6795.8502067814,-1,Market On Open,Filled,-6795.8502067814, 
2016-12-28T16:00:00Z,SOXS,5946.3689309338,1,Market,Filled,5946.3689309338,Warning: No quote information available at 12/28/2016 11:00:00 America/New_York, order filled using TradeBar data 
2017-01-09T15:00:00Z,SOXS,6087.949143575,-1,Market,Filled,-6087.949143575,Warning: No quote information available at 01/09/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-12T15:00:00Z,SOXS,6235.428531743,1,Market,Filled,6235.428531743,Warning: No quote information available at 01/12/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-13T16:00:00Z,SOXS,5964.0664575139,-1,Market,Filled,-5964.0664575139,Warning: No quote information available at 01/13/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-01-17T15:00:00Z,SOXS,6141.0417233155,1,Market,Filled,6141.0417233155,Warning: No quote information available at 01/17/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-19T15:00:00Z,SOXS,5893.2763511933,-1,Market,Filled,-5893.2763511933,Warning: No quote information available at 01/19/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-19T20:00:00Z,SOXS,6093.8483191018,1,Market,Filled,6093.8483191018,Warning: No quote information available at 01/19/2017 15:00:00 America/New_York, order filled using TradeBar data 
2017-01-20T15:00:00Z,SOXS,5769.3936651322,-1,Market,Filled,-5769.3936651322,Warning: No quote information available at 01/20/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-01-23T16:00:00Z,SOXS,6082.0499680483,1,Market,Filled,6082.0499680483,Warning: No quote information available at 01/23/2017 11:00:00 America/New_York, order filled using TradeBar data 
2017-01-24T15:00:00Z,SOXS,5769.3936651322,-1,Market,Filled,-5769.3936651322,Warning: No quote information available at 01/24/2017 10:00:00 America/New_York, order filled using TradeBar data 
