Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2015-09-01T14:00:00Z,DPST,60.38083512,156,Market,Filled,9419.41027872,Warning: No quote information available at 08/31/2015 16:00:00 America/New_York, order filled using TradeBar data 
2015-09-01T19:00:00Z,DPST,55.425049596,-156,Market,Filled,-8646.307736976,Warning: No quote information available at 09/01/2015 15:00:00 America/New_York, order filled using TradeBar data 
2015-09-03T20:00:00Z,DPST,57.551670204,150,Market On Open,Filled,8632.7505306, 
2015-09-17T20:00:00Z,DPST,55.595938752,-150,Market On Open,Filled,-8339.3908128, 
2015-09-22T14:00:00Z,DPST,58.728906612,98,Market,Filled,5755.432847976,Warning: No quote information available at 09/21/2015 16:00:00 America/New_York, order filled using TradeBar data 
2015-09-24T14:00:00Z,DPST,58.728906612,46,Market,Filled,2701.529704152,Warning: No quote information available at 09/21/2015 16:00:00 America/New_York, order filled using TradeBar data 
2015-09-24T16:00:00Z,DPST,57.760534728,-144,Market,Filled,-8317.517000832,Warning: No quote information available at 09/24/2015 12:00:00 America/New_York, order filled using TradeBar data 
2015-09-25T14:00:00Z,DPST,60.399822804,137,Market,Filled,8274.775724148,Warning: No quote information available at 09/25/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-09-28T20:00:00Z,DPST,58.349152932,-137,Market On Open,Filled,-7993.833951684, 
2015-09-30T18:00:00Z,DPST,59.3763866364,135,Market,Filled,8015.812195914,Warning: No quote information available at 09/30/2015 14:00:00 America/New_York, order filled using TradeBar data 
2015-10-02T15:00:00Z,DPST,52.823736888,-135,Market,Filled,-7131.20447988,Warning: No quote information available at 10/02/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-10-05T14:00:00Z,DPST,60.741601116,118,Market,Filled,7167.508931688,Warning: No quote information available at 10/05/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-10-13T14:00:00Z,DPST,64.65306402,-81,Market,Filled,-5236.89818562,Warning: No quote information available at 10/09/2015 16:00:00 America/New_York, order filled using TradeBar data 
2015-10-13T15:00:00Z,DPST,66.153091056,79,Market,Filled,5226.094193424,Warning: No quote information available at 10/13/2015 11:00:00 America/New_York, order filled using TradeBar data 
2015-10-14T14:00:00Z,DPST,61.463133108,-116,Market,Filled,-7129.723440528,Warning: No quote information available at 10/14/2015 10:00:00 America/New_York, order filled using TradeBar data 
2015-10-19T14:00:00Z,DPST,62.56441878,78,Market,Filled,4880.02466484,Warning: No quote information available at 10/16/2015 16:00:00 America/New_York, order filled using TradeBar data 
