Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2010-10-27T14:00:00Z,SPXU,9345.530734,1,Market,Filled,9345.530734,Warning: No quote information available at 10/27/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-11-01T14:00:00Z,SPXU,9094.410644,-1,Market,Filled,-9094.410644,Warning: No quote information available at 11/01/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-11-10T15:00:00Z,SPXU,8684.891728,1,Market,Filled,8684.891728,Warning: No quote information available at 11/10/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-11-18T16:00:00Z,SPXU,8808.52008,-1,Market,Filled,-8808.52008,Warning: No quote information available at 11/18/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-11-22T18:00:00Z,SPXU,9075.093714,1,Market,Filled,9075.093714,Warning: No quote information available at 11/22/2010 13:00:00 America/New_York, order filled using TradeBar data 
2010-11-22T20:00:00Z,SPXU,8897.377958,-1,Market,Filled,-8897.377958,Warning: No quote information available at 11/22/2010 15:00:00 America/New_York, order filled using TradeBar data 
2010-11-26T16:00:00Z,SPXU,8970.782292,1,Market,Filled,8970.782292,Warning: No quote information available at 11/26/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-12-01T15:00:00Z,SPXU,8665.574798,-1,Market,Filled,-8665.574798,Warning: No quote information available at 12/01/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-12-15T20:00:00Z,SPXU,7981.755476,1,Market,Filled,7981.755476,Warning: No quote information available at 12/15/2010 15:00:00 America/New_York, order filled using TradeBar data 
2010-12-16T18:00:00Z,SPXU,7792.449562,-1,Market,Filled,-7792.449562,Warning: No quote information available at 12/16/2010 13:00:00 America/New_York, order filled using TradeBar data 
2010-12-30T17:00:00Z,SPXU,7541.329472,1,Market,Filled,7541.329472,Warning: No quote information available at 12/30/2010 12:00:00 America/New_York, order filled using TradeBar data 
2011-01-03T15:00:00Z,SPXU,7270.892452,-1,Market,Filled,-7270.892452,Warning: No quote information available at 01/03/2011 10:00:00 America/New_York, order filled using TradeBar data 
2011-01-07T17:00:00Z,SPXU,7309.526312,1,Market,Filled,7309.526312,Warning: No quote information available at 01/07/2011 12:00:00 America/New_York, order filled using TradeBar data 
2011-01-11T17:00:00Z,SPXU,7178.171188,-1,Market,Filled,-7178.171188,Warning: No quote information available at 01/11/2011 12:00:00 America/New_York, order filled using TradeBar data 
2011-01-11T19:00:00Z,SPXU,7263.16568,1,Market,Filled,7263.16568,Warning: No quote information available at 01/11/2011 14:00:00 America/New_York, order filled using TradeBar data 
2011-01-12T15:00:00Z,SPXU,7100.903468,-1,Market,Filled,-7100.903468,Warning: No quote information available at 01/12/2011 10:00:00 America/New_York, order filled using TradeBar data 
2011-01-19T18:00:00Z,SPXU,7035.225906,1,Market,Filled,7035.225906,Warning: No quote information available at 01/19/2011 13:00:00 America/New_York, order filled using TradeBar data 
2011-01-21T15:00:00Z,SPXU,6923.187712,-1,Market,Filled,-6923.187712,Warning: No quote information available at 01/21/2011 10:00:00 America/New_York, order filled using TradeBar data 
2011-01-21T16:00:00Z,SPXU,6996.592046,1,Market,Filled,6996.592046,Warning: No quote information available at 01/21/2011 11:00:00 America/New_York, order filled using TradeBar data 
2011-01-24T19:00:00Z,SPXU,6927.051098,-1,Market,Filled,-6927.051098,Warning: No quote information available at 01/24/2011 14:00:00 America/New_York, order filled using TradeBar data 
2011-01-25T17:00:00Z,SPXU,7035.225906,1,Market,Filled,7035.225906,Warning: No quote information available at 01/25/2011 12:00:00 America/New_York, order filled using TradeBar data 
2011-01-25T21:00:00Z,SPXU,6853.646764,-1,Market On Open,Filled,-6853.646764, 
