Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2009-05-01T14:00:00Z,TYO,59.334652418,159,Market,Filled,9434.209734462,Warning: No quote information available at 05/01/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-05-11T14:00:00Z,TYO,59.101157494,-159,Market,Filled,-9397.084041546,Warning: No quote information available at 05/11/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-05-18T16:00:00Z,TYO,59.00237118,159,Market,Filled,9381.37701762,Warning: No quote information available at 05/18/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-05-21T14:00:00Z,TYO,58.706012238,-109,Market,Filled,-6398.955333942,Warning: No quote information available at 05/21/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-05-21T19:00:00Z,TYO,61.74144625,104,Market,Filled,6421.11041,Warning: No quote information available at 05/21/2009 15:00:00 America/New_York, order filled using TradeBar data 
2009-05-29T20:00:00Z,TYO,65.800665698,-106,Market On Open,Filled,-6974.870563988, 
2009-06-01T14:00:00Z,TYO,65.360617572,106,Market,Filled,6928.225462632,Warning: No quote information available at 06/01/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-06-03T14:00:00Z,TYO,64.6601328,-49,Market,Filled,-3168.3465072,Warning: No quote information available at 06/03/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-06-03T18:00:00Z,TYO,64.220084674,-105,Market,Filled,-6743.10889077,Warning: No quote information available at 06/03/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-06-04T15:00:00Z,TYO,65.459403886,48,Market,Filled,3142.051386528,Warning: No quote information available at 06/04/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-06-04T17:00:00Z,TYO,66.034160622,103,Market,Filled,6801.518544066,Warning: No quote information available at 06/04/2009 13:00:00 America/New_York, order filled using TradeBar data 
2009-06-11T18:00:00Z,TYO,68.818138562,-104,Market,Filled,-7157.086410448,Warning: No quote information available at 06/11/2009 14:00:00 America/New_York, order filled using TradeBar data 
2009-06-12T14:00:00Z,TYO,68.378090436,-47,Market,Filled,-3213.770250492,Warning: No quote information available at 06/12/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-06-18T14:00:00Z,TYO,66.644839654,106,Market,Filled,7064.353003324,Warning: No quote information available at 06/18/2009 10:00:00 America/New_York, order filled using TradeBar data 
2009-06-18T15:00:00Z,TYO,67.372266148,48,Market,Filled,3233.868775104,Warning: No quote information available at 06/18/2009 11:00:00 America/New_York, order filled using TradeBar data 
2009-06-23T16:00:00Z,TYO,64.92955002,-154,Market,Filled,-9999.15070308,Warning: No quote information available at 06/23/2009 12:00:00 America/New_York, order filled using TradeBar data 
2009-06-25T14:00:00Z,TYO,65.69289881,104,Market,Filled,6832.06147624,Warning: No quote information available at 06/25/2009 10:00:00 America/New_York, order filled using TradeBar data 
