Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2010-03-01T15:00:00Z,TQQQ,0.47220221177903,19973,Market,Filled,9431.2947758627,Warning: No quote information available at 03/01/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-03-15T16:00:00Z,TQQQ,0.53428623016125,-13723,Market,Filled,-7332.0099365028,Warning: No quote information available at 03/15/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-03-16T14:00:00Z,TQQQ,0.54654717437732,13168,Market,Filled,7196.9331922005,Warning: No quote information available at 03/16/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-03-26T18:00:00Z,TQQQ,0.56519835646871,-13316,Market,Filled,-7526.1813147374,Warning: No quote information available at 03/26/2010 14:00:00 America/New_York, order filled using TradeBar data 
2010-03-29T14:00:00Z,TQQQ,0.58130383404067,12785,Market,Filled,7431.9695182099,Warning: No quote information available at 03/29/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-04-01T18:00:00Z,TQQQ,0.57210812587862,-12937,Market,Filled,-7401.3628244916,Warning: No quote information available at 04/01/2010 14:00:00 America/New_York, order filled using TradeBar data 
2010-04-01T19:00:00Z,TQQQ,0.56961437451263,-5950,Market,Filled,-3389.2055283502,Warning: No quote information available at 04/01/2010 15:00:00 America/New_York, order filled using TradeBar data 
2010-04-01T20:00:00Z,TQQQ,0.58099211511992,5876,Market On Open,Filled,3413.9096684446, 
2010-04-05T14:00:00Z,TQQQ,0.58753821245562,12394,Market,Filled,7281.9486051749,Warning: No quote information available at 04/05/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-04-08T14:00:00Z,TQQQ,0.58068039619917,-12516,Market,Filled,-7267.7958388288,Warning: No quote information available at 04/08/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-04-08T17:00:00Z,TQQQ,0.59844837468178,12032,Market,Filled,7200.5308441712,Warning: No quote information available at 04/08/2010 13:00:00 America/New_York, order filled using TradeBar data 
2010-04-16T18:00:00Z,TQQQ,0.62291830996046,-12199,Market,Filled,-7598.9804632077,Warning: No quote information available at 04/16/2010 14:00:00 America/New_York, order filled using TradeBar data 
2010-04-19T16:00:00Z,TQQQ,0.60722845761617,-5587,Market,Filled,-3392.5853927015,Warning: No quote information available at 04/19/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-04-20T16:00:00Z,TQQQ,0.63346480011242,5436,Market,Filled,3443.5146534111,Warning: No quote information available at 04/20/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-04-20T17:00:00Z,TQQQ,0.63621831724569,11672,Market,Filled,7425.9401988917,Warning: No quote information available at 04/20/2010 13:00:00 America/New_York, order filled using TradeBar data 
2010-04-27T16:00:00Z,TQQQ,0.62738628115784,-17108,Market,Filled,-10733.324498048,Warning: No quote information available at 04/27/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-04-29T14:00:00Z,TQQQ,0.63502339471616,11480,Market,Filled,7290.0685713415,Warning: No quote information available at 04/29/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-04-29T15:00:00Z,TQQQ,0.64411519657129,5192,Market,Filled,3344.2461005981,Warning: No quote information available at 04/29/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-04-30T17:00:00Z,TQQQ,0.61912572975803,-5259,Market,Filled,-3255.9822127975,Warning: No quote information available at 04/30/2010 13:00:00 America/New_York, order filled using TradeBar data 
2010-04-30T20:00:00Z,TQQQ,0.62032065228756,-11413,Market On Open,Filled,-7079.719604558, 
2010-05-03T16:00:00Z,TQQQ,0.63564683255765,16137,Market,Filled,10257.432936983,Warning: No quote information available at 05/03/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-05-04T14:00:00Z,TQQQ,0.59746126476608,-16137,Market,Filled,-9641.2324295302,Warning: No quote information available at 05/04/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-05-10T14:00:00Z,TQQQ,0.54420928247171,12064,Market,Filled,6565.3407837387,Warning: No quote information available at 05/10/2010 10:00:00 America/New_York, order filled using TradeBar data 
