Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2021-12-23T16:00:00Z,SBND,19.77639444,-469,Market,Filled,-9275.12899236,Warning: No quote information available at 12/23/2021 11:00:00 America/New_York, order filled using TradeBar data 
2021-12-23T21:00:00Z,SBND,19.82633483,468,Market On Open,Filled,9278.72470044, 
2021-12-30T15:00:00Z,SBND,19.82,-321,Market,Filled,-6362.22,Warning: No quote information available at 12/29/2021 16:00:00 America/New_York, order filled using TradeBar data 
2022-01-03T15:00:00Z,SBND,19.815,-147,Market,Filled,-2912.805,Warning: No quote information available at 12/31/2021 16:00:00 America/New_York, order filled using TradeBar data 
2022-01-12T15:00:00Z,SBND,19.69,322,Market,Filled,6340.18,Warning: No quote information available at 01/11/2022 16:00:00 America/New_York, order filled using TradeBar data 
2022-01-12T16:00:00Z,SBND,19.72,148,Market,Filled,2918.56,Warning: No quote information available at 01/12/2022 11:00:00 America/New_York, order filled using TradeBar data 
2022-01-13T15:00:00Z,SBND,19.66,-470,Market,Filled,-9240.2,Warning: No quote information available at 01/13/2022 10:00:00 America/New_York, order filled using TradeBar data 
2022-01-19T17:00:00Z,SBND,19.6299,322,Market,Filled,6320.8278,Warning: No quote information available at 01/19/2022 12:00:00 America/New_York, order filled using TradeBar data 
2022-01-19T21:00:00Z,SBND,19.61,-322,Market On Open,Filled,-6314.42, 
2022-01-20T15:00:00Z,SBND,19.61,322,Market,Filled,6314.42,Warning: No quote information available at 01/19/2022 16:00:00 America/New_York, order filled using TradeBar data 
2022-01-21T19:00:00Z,SBND,19.64,149,Market,Filled,2926.36,Warning: No quote information available at 01/21/2022 14:00:00 America/New_York, order filled using TradeBar data 
2022-01-26T21:00:00Z,SBND,19.53,-471,Market On Open,Filled,-9198.63, 
