Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2010-04-01T14:00:00Z,SOXL,0.70874259164362,13307,Market,Filled,9431.2376670016,Warning: No quote information available at 04/01/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-04-01T19:00:00Z,SOXL,0.65700955575722,-9102,Market,Filled,-5980.1009765023,Warning: No quote information available at 04/01/2010 15:00:00 America/New_York, order filled using TradeBar data 
2010-04-05T14:00:00Z,SOXL,0.6885196776153,8643,Market,Filled,5950.8755736291,Warning: No quote information available at 04/05/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-04-08T14:00:00Z,SOXL,0.67864337076426,-12848,Market,Filled,-8719.2100275792,Warning: No quote information available at 04/08/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-04-09T20:00:00Z,SOXL,0.72520310306202,12109,Market On Open,Filled,8781.484374978, 
2010-04-19T15:00:00Z,SOXL,0.77536847119428,-8367,Market,Filled,-6487.5079984825,Warning: No quote information available at 04/19/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-04-19T16:00:00Z,SOXL,0.75028578712815,-3742,Market,Filled,-2807.5694154335,Warning: No quote information available at 04/19/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-04-20T14:00:00Z,SOXL,0.82522030577572,10959,Market,Filled,9043.5893309961,Warning: No quote information available at 04/20/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-04-21T15:00:00Z,SOXL,0.79261281648975,-3457,Market,Filled,-2740.0625066051,Warning: No quote information available at 04/21/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-04-22T14:00:00Z,SOXL,0.76705983209737,-7502,Market,Filled,-5754.4828603945,Warning: No quote information available at 04/22/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-04-22T15:00:00Z,SOXL,0.81534399892468,7094,Market,Filled,5784.0503283717,Warning: No quote information available at 04/22/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-04-22T18:00:00Z,SOXL,0.8321180438939,3187,Market,Filled,2651.9602058899,Warning: No quote information available at 04/22/2010 14:00:00 America/New_York, order filled using TradeBar data 
2010-04-27T16:00:00Z,SOXL,0.78979101453231,-10281,Market,Filled,-8119.8414204066,Warning: No quote information available at 04/27/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-04-29T20:00:00Z,SOXL,0.82302557091993,6802,Market On Open,Filled,5598.2199333974, 
2010-04-30T15:00:00Z,SOXL,0.75420495651348,-6802,Market,Filled,-5130.1021142047,Warning: No quote information available at 04/30/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-05-10T14:00:00Z,SOXL,0.62894830295824,8251,Market,Filled,5189.4524477084,Warning: No quote information available at 05/10/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-05-10T20:00:00Z,SOXL,0.62393176614501,3720,Market On Open,Filled,2321.0261700595, 
2010-05-14T14:00:00Z,SOXL,0.57141489638155,-11971,Market,Filled,-6840.4077245836,Warning: No quote information available at 05/14/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-05-18T14:00:00Z,SOXL,0.59884908207888,7863,Market,Filled,4708.7503323863,Warning: No quote information available at 05/18/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-05-18T15:00:00Z,SOXL,0.56200888985675,-7863,Market,Filled,-4419.0759009436,Warning: No quote information available at 05/18/2010 11:00:00 America/New_York, order filled using TradeBar data 
2010-05-21T14:00:00Z,SOXL,0.53661267223979,8370,Market,Filled,4491.4480666471,Warning: No quote information available at 05/21/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-05-21T16:00:00Z,SOXL,0.55730588659435,3687,Market,Filled,2054.7868038734,Warning: No quote information available at 05/21/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-05-25T14:00:00Z,SOXL,0.45634808322817,-12057,Market,Filled,-5502.1888394821,Warning: No quote information available at 05/25/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-05-25T20:00:00Z,SOXL,0.53410440383318,7266,Market On Open,Filled,3880.8025982519, 
2010-05-26T14:00:00Z,SOXL,0.56091152242886,2887,Market,Filled,1619.3515652521,Warning: No quote information available at 05/26/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-06-01T20:00:00Z,SOXL,0.5472728129679,-6948,Market On Open,Filled,-3802.451504501, 
2010-06-02T19:00:00Z,SOXL,0.56639835956833,6657,Market,Filled,3770.5138796463,Warning: No quote information available at 06/02/2010 15:00:00 America/New_York, order filled using TradeBar data 
2010-06-04T18:00:00Z,SOXL,0.54194274260385,-9862,Market,Filled,-5344.6393275591,Warning: No quote information available at 06/04/2010 14:00:00 America/New_York, order filled using TradeBar data 
2010-06-09T16:00:00Z,SOXL,0.50008601356849,7271,Market,Filled,3636.1254046565,Warning: No quote information available at 06/09/2010 12:00:00 America/New_York, order filled using TradeBar data 
2010-06-09T19:00:00Z,SOXL,0.47092739334161,-7271,Market,Filled,-3424.1130769869,Warning: No quote information available at 06/09/2010 15:00:00 America/New_York, order filled using TradeBar data 
2010-06-10T14:00:00Z,SOXL,0.5002427803439,6948,Market,Filled,3475.6868378294,Warning: No quote information available at 06/10/2010 10:00:00 America/New_York, order filled using TradeBar data 
2010-06-10T20:00:00Z,SOXL,0.4872311379846,3159,Market On Open,Filled,1539.1631648933, 
