Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2017-06-01T14:00:00Z,TPOR,22.439036898,133,Market,Filled,2984.391907434,Warning: No quote information available at 05/31/2017 16:00:00 America/New_York, order filled using TradeBar data 
2017-06-01T20:00:00Z,TPOR,23.777474247,285,Market On Open,Filled,6776.580160395, 
2017-06-14T20:00:00Z,TPOR,24.406270317,-290,Market On Open,Filled,-7077.81839193, 
2017-06-15T14:00:00Z,TPOR,24.406270317,277,Market,Filled,6760.536877809,Warning: No quote information available at 06/15/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-06-15T19:00:00Z,TPOR,24.136786287,-405,Market,Filled,-9775.398446235,Warning: No quote information available at 06/15/2017 15:00:00 America/New_York, order filled using TradeBar data 
2017-06-16T14:00:00Z,TPOR,24.79253076,394,Market,Filled,9768.25711944,Warning: No quote information available at 06/16/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-06-16T20:00:00Z,TPOR,24.639823143,-270,Market On Open,Filled,-6652.75224861, 
2017-06-19T14:00:00Z,TPOR,24.639823143,270,Market,Filled,6652.75224861,Warning: No quote information available at 06/19/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-06-20T19:00:00Z,TPOR,23.741543043,-394,Market,Filled,-9354.167958942,Warning: No quote information available at 06/20/2017 15:00:00 America/New_York, order filled using TradeBar data 
2017-06-23T14:00:00Z,TPOR,23.678663436,271,Market,Filled,6416.917791156,Warning: No quote information available at 06/23/2017 10:00:00 America/New_York, order filled using TradeBar data 
2017-06-23T19:00:00Z,TPOR,24.361356312,121,Market,Filled,2947.724113752,Warning: No quote information available at 06/23/2017 15:00:00 America/New_York, order filled using TradeBar data 
2017-06-28T14:00:00Z,TPOR,24.002044272,-269,Market,Filled,-6456.549909168,Warning: No quote information available at 06/28/2017 10:00:00 America/New_York, order filled using TradeBar data 
